strategy_id,reason,day,n,first_seen_ts,last_seen_ts
baseline_v1,hours_to_res=5801.0 > 2160h cap (=90.0d),2026-05-03,2,1777791458,1777791468
baseline_v1,hours_to_res=5802.3 > 2160h cap (=90.0d),2026-05-03,2,1777787012,1777787012
baseline_v1,"entry_price=0.500 outside [0.1, 0.4)",2026-05-03,2,1777776130,1777782452
baseline_v1,hours_to_res=5804.3 > 2160h cap (=90.0d),2026-05-03,2,1777779766,1777779776
baseline_v1,hours_to_res=5804.8 > 2160h cap (=90.0d),2026-05-03,2,1777777924,1777777982
baseline_v1,"entry_price=0.673 outside [0.1, 0.4)",2026-05-03,2,1777789742,1777806812
baseline_v1,hours_to_res=5809.3 > 2160h cap (=90.0d),2026-05-02,2,1777761724,1777761760
baseline_v1,"entry_price=0.680 outside [0.1, 0.4)",2026-05-03,2,1777802284,1777802968
baseline_v1,"entry_price=0.683 outside [0.1, 0.4)",2026-05-03,2,1777806008,1777806010
baseline_v1,"entry_price=0.098 outside [0.1, 0.4)",2026-05-03,2,1777780650,1777791484
baseline_v1,"entry_price=0.697 outside [0.1, 0.4)",2026-05-02,2,1777756296,1777766276
baseline_v1,"entry_price=0.700 outside [0.1, 0.4)",2026-05-03,2,1777781526,1777784334
baseline_v1,"entry_price=0.036 outside [0.1, 0.4)",2026-05-03,2,1777778860,1777788764
baseline_v1,hours_to_res=5828.1 > 2160h cap (=90.0d),2026-05-02,2,1777760790,1777760790
baseline_v1,"entry_price=0.037 outside [0.1, 0.4)",2026-05-03,2,1777801406,1777802328
baseline_v1,hours_to_res=7960.0 > 2160h cap (=90.0d),2026-05-03,2,1777795138,1777795146
baseline_v1,price out of bounds: 0.9969999935859662,2026-05-03,2,1777793284,1777801392
baseline_v1,"entry_price=0.709 outside [0.1, 0.4)",2026-05-03,2,1777782464,1777786088
baseline_v1,price out of bounds: 0.997999009983992,2026-05-03,2,1777794188,1777795080
baseline_v1,"entry_price=0.926 outside [0.1, 0.4)",2026-05-03,2,1777779746,1777801450
baseline_v1,"entry_price=0.039 outside [0.1, 0.4)",2026-05-02,2,1777756302,1777763504
baseline_v1,"entry_price=0.039 outside [0.1, 0.4)",2026-05-03,2,1777784330,1777798676
baseline_v1,"entry_price=0.040 outside [0.1, 0.4)",2026-05-02,2,1777757246,1777757260
baseline_v1,"entry_price=0.963 outside [0.1, 0.4)",2026-05-03,2,1777798714,1777798756
baseline_v1,price out of bounds: 0.9979999979840399,2026-05-03,2,1777793292,1777798742
baseline_v1,"entry_price=0.470 outside [0.1, 0.4)",2026-05-02,2,1777756280,1777762600
baseline_v1,"entry_price=0.961 outside [0.1, 0.4)",2026-05-03,2,1777789672,1777789674
baseline_v1,"entry_price=0.732 outside [0.1, 0.4)",2026-05-02,2,1777766274,1777766274
baseline_v1,"entry_price=0.460 outside [0.1, 0.4)",2026-05-03,2,1777778942,1777790592
baseline_v1,"entry_price=0.048 outside [0.1, 0.4)",2026-05-02,2,1777756282,1777762648
baseline_v1,"entry_price=0.049 outside [0.1, 0.4)",2026-05-03,2,1777768074,1777802304
baseline_v1,"entry_price=0.797 outside [0.1, 0.4)",2026-05-02,2,1777765320,1777765322
baseline_v1,"entry_price=0.053 outside [0.1, 0.4)",2026-05-02,2,1777759074,1777763510
baseline_v1,"entry_price=0.799 outside [0.1, 0.4)",2026-05-02,2,1777765314,1777766288
baseline_v1,"entry_price=0.460 outside [0.1, 0.4)",2026-05-02,2,1777757220,1777764472
baseline_v1,"entry_price=0.954 outside [0.1, 0.4)",2026-05-03,2,1777775236,1777775238
baseline_v1,"entry_price=0.950 outside [0.1, 0.4)",2026-05-02,2,1777755458,1777762680
baseline_v1,"entry_price=0.814 outside [0.1, 0.4)",2026-05-03,2,1777796656,1777796882
baseline_v1,price out of bounds: 0.998999001998999,2026-05-03,2,1777772556,1777786080
baseline_v1,"entry_price=0.450 outside [0.1, 0.4)",2026-05-02,2,1777761722,1777766258
baseline_v1,"entry_price=0.838 outside [0.1, 0.4)",2026-05-02,2,1777752764,1777752768
baseline_v1,price out of bounds: 0.9989998545867573,2026-05-03,2,1777794262,1777794262
baseline_v1,price out of bounds: 0.99899990099909,2026-05-03,2,1777776112,1777776112
baseline_v1,"entry_price=0.430 outside [0.1, 0.4)",2026-05-03,2,1777776172,1777778866
baseline_v1,"entry_price=0.062 outside [0.1, 0.4)",2026-05-03,2,1777781584,1777794266
baseline_v1,"entry_price=0.065 outside [0.1, 0.4)",2026-05-02,2,1777757268,1777762656
baseline_v1,"entry_price=0.928 outside [0.1, 0.4)",2026-05-02,2,1777764418,1777766278
baseline_v1,price out of bounds: 0.9989999694463717,2026-05-03,2,1777794262,1777794262
baseline_v1,"entry_price=0.410 outside [0.1, 0.4)",2026-05-02,2,1777753680,1777759066
baseline_v1,"entry_price=0.934 outside [0.1, 0.4)",2026-05-02,2,1777762610,1777765366
baseline_v1,price out of bounds: 0.9989999895047584,2026-05-03,2,1777805016,1777805028
baseline_v1,"entry_price=0.088 outside [0.1, 0.4)",2026-05-03,2,1777768906,1777773492
baseline_v1,price out of bounds: 0.9989999918246971,2026-05-03,2,1777781550,1777787866
baseline_v1,"entry_price=0.914 outside [0.1, 0.4)",2026-05-03,2,1777767142,1777767156
baseline_v1,price out of bounds: 0.9969999989773305,2026-05-03,1,1777782454,1777782454
baseline_v1,price out of bounds: 0.9969999989927812,2026-05-03,1,1777798718,1777798718
baseline_v1,price out of bounds: 0.9969999991017962,2026-05-03,1,1777787858,1777787858
baseline_v1,price out of bounds: 0.996999999109792,2026-05-03,1,1777767146,1777767146
baseline_v1,price out of bounds: 0.9969999993100275,2026-05-03,1,1777776170,1777776170
baseline_v1,price out of bounds: 0.9969999993123996,2026-05-03,1,1777773502,1777773502
baseline_v1,price out of bounds: 0.9969999993864402,2026-05-03,1,1777787888,1777787888
baseline_v1,price out of bounds: 0.9969999994138131,2026-05-03,1,1777805896,1777805896
baseline_v1,price out of bounds: 0.9969999994887089,2026-05-03,1,1777804128,1777804128
baseline_v1,price out of bounds: 0.996999999534089,2026-05-03,1,1777788784,1777788784
baseline_v1,price out of bounds: 0.9969999995467592,2026-05-03,1,1777803182,1777803182
baseline_v1,price out of bounds: 0.9969999995971531,2026-05-02,1,1777752728,1777752728
baseline_v1,price out of bounds: 0.996999999604326,2026-05-03,1,1777794262,1777794262
baseline_v1,price out of bounds: 0.9969999996489175,2026-05-03,1,1777786066,1777786066
baseline_v1,price out of bounds: 0.9969999996537795,2026-05-03,1,1777774346,1777774346
baseline_v1,price out of bounds: 0.9969999997272107,2026-05-03,1,1777776170,1777776170
baseline_v1,price out of bounds: 0.9969999997681338,2026-05-03,1,1777791506,1777791506
baseline_v1,price out of bounds: 0.9969999997754491,2026-05-03,1,1777767142,1777767142
baseline_v1,price out of bounds: 0.9969999999261465,2026-05-03,1,1777777050,1777777050
baseline_v1,price out of bounds: 0.9969999999416955,2026-05-03,1,1777801398,1777801398
baseline_v1,price out of bounds: 0.9969999999511154,2026-05-03,1,1777804098,1777804098
baseline_v1,price out of bounds: 0.9969999999534219,2026-05-03,1,1777805018,1777805018
baseline_v1,price out of bounds: 0.9969999999561467,2026-05-03,1,1777793956,1777793956
baseline_v1,price out of bounds: 0.9969999999593807,2026-05-03,1,1777795996,1777795996
baseline_v1,price out of bounds: 0.9969999999607093,2026-05-03,1,1777801444,1777801444
baseline_v1,price out of bounds: 0.9969999999607325,2026-05-03,1,1777793948,1777793948
baseline_v1,price out of bounds: 0.9969999999640654,2026-05-03,1,1777797528,1777797528
baseline_v1,price out of bounds: 0.9969999999642203,2026-05-03,1,1777794198,1777794198
baseline_v1,price out of bounds: 0.9969999999648758,2026-05-03,1,1777796036,1777796036
baseline_v1,price out of bounds: 0.9969999999655135,2026-05-03,1,1777795740,1777795740
baseline_v1,price out of bounds: 0.996999999966431,2026-05-02,1,1777759918,1777759918
baseline_v1,price out of bounds: 0.9969999999671553,2026-05-03,1,1777804130,1777804130
baseline_v1,price out of bounds: 0.9969999999709752,2026-05-03,1,1777798688,1777798688
baseline_v1,price out of bounds: 0.9969999999734134,2026-05-03,1,1777777920,1777777920
baseline_v1,price out of bounds: 0.9969999999736522,2026-05-03,1,1777793274,1777793274
baseline_v1,price out of bounds: 0.9969999999738902,2026-05-03,1,1777792416,1777792416
baseline_v1,price out of bounds: 0.9969999999741039,2026-05-02,1,1777766282,1777766282
baseline_v1,price out of bounds: 0.9969999999747595,2026-05-02,1,1777766294,1777766294
baseline_v1,price out of bounds: 0.9969999999747595,2026-05-03,1,1777795122,1777795122
baseline_v1,price out of bounds: 0.996999999974978,2026-05-03,1,1777801440,1777801440
baseline_v1,price out of bounds: 0.9969999999758742,2026-05-02,1,1777754502,1777754502
baseline_v1,price out of bounds: 0.9969999999759759,2026-05-02,1,1777758998,1777758998
baseline_v1,price out of bounds: 0.9969999999759759,2026-05-03,1,1777787942,1777787942
baseline_v1,price out of bounds: 0.9969999999761767,2026-05-02,1,1777754538,1777754538
baseline_v1,price out of bounds: 0.9969999999762619,2026-05-03,1,1777796878,1777796878
baseline_v1,price out of bounds: 0.9969999999768139,2026-05-02,1,1777757204,1777757204
baseline_v1,price out of bounds: 0.9969999999768139,2026-05-03,1,1777773474,1777773474
baseline_v1,price out of bounds: 0.9969999999769958,2026-05-03,1,1777804102,1777804102
baseline_v1,price out of bounds: 0.9969999999770804,2026-05-03,1,1777800518,1777800518
baseline_v1,price out of bounds: 0.9969999999773409,2026-05-02,1,1777756288,1777756288
baseline_v1,price out of bounds: 0.9969999999775955,2026-05-03,1,1777785150,1777785150
baseline_v1,price out of bounds: 0.9969999999780879,2026-05-03,1,1777792124,1777792124
baseline_v1,price out of bounds: 0.996999999978326,2026-05-03,1,1777793022,1777793022
baseline_v1,price out of bounds: 0.9969999999784105,2026-05-02,1,1777757268,1777757268
baseline_v1,price out of bounds: 0.996999999978492,2026-05-02,1,1777754536,1777754536
baseline_v1,price out of bounds: 0.9969999999785591,2026-05-02,1,1777765376,1777765376
baseline_v1,price out of bounds: 0.9969999999786463,2026-05-03,1,1777802292,1777802292
baseline_v1,price out of bounds: 0.996999999978944,2026-05-03,1,1777804122,1777804122
baseline_v1,price out of bounds: 0.9969999999798586,2026-05-03,1,1777791486,1777791486
baseline_v1,price out of bounds: 0.99699999998006,2026-05-02,1,1777764414,1777764414
baseline_v1,price out of bounds: 0.996999999980374,2026-05-03,1,1777773490,1777773490
baseline_v1,price out of bounds: 0.9969999999806407,2026-05-03,1,1777799378,1777799378
baseline_v1,price out of bounds: 0.9969999999810095,2026-05-03,1,1777796938,1777796938
baseline_v1,price out of bounds: 0.9969999999811886,2026-05-03,1,1777807678,1777807678
baseline_v1,price out of bounds: 0.996999999981537,2026-05-02,1,1777754552,1777754552
baseline_v1,price out of bounds: 0.996999999981537,2026-05-03,1,1777792376,1777792376
baseline_v1,price out of bounds: 0.9969999999817566,2026-05-03,1,1777800298,1777800298
baseline_v1,price out of bounds: 0.9969999999828915,2026-05-02,1,1777755450,1777755450
baseline_v1,price out of bounds: 0.9969999999841745,2026-05-03,1,1777790616,1777790616
baseline_v1,price out of bounds: 0.9969999999844267,2026-05-03,1,1777796670,1777796670
baseline_v1,price out of bounds: 0.996999999984497,2026-05-03,1,1777805904,1777805904
baseline_v1,price out of bounds: 0.9969999999847273,2026-05-03,1,1777804776,1777804776
baseline_v1,price out of bounds: 0.9969999999848939,2026-05-02,1,1777764478,1777764478
baseline_v1,price out of bounds: 0.9969999999851149,2026-05-03,1,1777778858,1777778858
baseline_v1,price out of bounds: 0.9969999999855507,2026-05-02,1,1777756360,1777756360
baseline_v1,price out of bounds: 0.9969999999859577,2026-05-03,1,1777806612,1777806612
baseline_v1,price out of bounds: 0.9969999999860715,2026-05-03,1,1777795144,1777795144
baseline_v1,price out of bounds: 0.9969999999861412,2026-05-03,1,1777799584,1777799584
baseline_v1,price out of bounds: 0.9969999999861489,2026-05-03,1,1777804774,1777804774
baseline_v1,price out of bounds: 0.9969999999862007,2026-05-02,1,1777761742,1777761742
baseline_v1,price out of bounds: 0.9969999999870905,2026-05-03,1,1777800298,1777800298
baseline_v1,price out of bounds: 0.9969999999877819,2026-05-02,1,1777756386,1777756386
baseline_v1,price out of bounds: 0.9969999999877848,2026-05-02,1,1777765380,1777765380
baseline_v1,price out of bounds: 0.9969999999880226,2026-05-03,1,1777795998,1777795998
baseline_v1,price out of bounds: 0.996999999988114,2026-05-03,1,1777802064,1777802064
baseline_v1,price out of bounds: 0.9969999999881634,2026-05-03,1,1777771690,1777771690
baseline_v1,price out of bounds: 0.9969999999893026,2026-05-02,1,1777755448,1777755448
baseline_v1,price out of bounds: 0.9969999999893083,2026-05-03,1,1777800516,1777800516
baseline_v1,price out of bounds: 0.9969999999895053,2026-05-03,1,1777805688,1777805688
baseline_v1,price out of bounds: 0.9969999999897217,2026-05-03,1,1777776214,1777776214
baseline_v1,price out of bounds: 0.9969999999898421,2026-05-03,1,1777801406,1777801406
baseline_v1,price out of bounds: 0.9969999999901511,2026-05-03,1,1777793340,1777793340
baseline_v1,price out of bounds: 0.9969999999902417,2026-05-03,1,1777806606,1777806606
baseline_v1,price out of bounds: 0.9969999999902566,2026-05-03,1,1777799638,1777799638
baseline_v1,price out of bounds: 0.9969999999905907,2026-05-03,1,1777801396,1777801396
baseline_v1,price out of bounds: 0.9969999999905921,2026-05-02,1,1777753650,1777753650
baseline_v1,price out of bounds: 0.9969999999907255,2026-05-03,1,1777774340,1777774340
baseline_v1,price out of bounds: 0.9969999999907685,2026-05-03,1,1777776172,1777776172
baseline_v1,price out of bounds: 0.996999999990811,2026-05-03,1,1777786090,1777786090
baseline_v1,price out of bounds: 0.9969999999916324,2026-05-03,1,1777804758,1777804758
baseline_v1,price out of bounds: 0.9969999999920297,2026-05-03,1,1777801438,1777801438
baseline_v1,price out of bounds: 0.996999999992412,2026-05-03,1,1777801190,1777801190
baseline_v1,price out of bounds: 0.9969999999927115,2026-05-03,1,1777794182,1777794182
baseline_v1,price out of bounds: 0.9969999999929235,2026-05-03,1,1777803202,1777803202
baseline_v1,price out of bounds: 0.9969999999930297,2026-05-02,1,1777765376,1777765376
baseline_v1,price out of bounds: 0.9969999999933467,2026-05-03,1,1777778930,1777778930
baseline_v1,price out of bounds: 0.9969999999934623,2026-05-03,1,1777776186,1777776186
baseline_v1,price out of bounds: 0.9969999999935403,2026-05-03,1,1777794854,1777794854
baseline_v1,price out of bounds: 0.9969999999936092,2026-05-03,1,1777769824,1777769824
baseline_v1,price out of bounds: 0.9969999999936359,2026-05-03,1,1777775284,1777775284
baseline_v1,price out of bounds: 0.9969999999936496,2026-05-03,1,1777792140,1777792140
baseline_v1,price out of bounds: 0.9969999999939331,2026-05-02,1,1777753576,1777753576
baseline_v1,price out of bounds: 0.9969999999939392,2026-05-03,1,1777787846,1777787846
baseline_v1,price out of bounds: 0.9969999999940299,2026-05-03,1,1777801388,1777801388
baseline_v1,price out of bounds: 0.9969999999940655,2026-05-03,1,1777791504,1777791504
baseline_v1,price out of bounds: 0.9969999999941006,2026-05-03,1,1777771696,1777771696
baseline_v1,price out of bounds: 0.9969999999942369,2026-05-03,1,1777797804,1777797804
baseline_v1,price out of bounds: 0.9969999999943029,2026-05-03,1,1777780678,1777780678
baseline_v1,price out of bounds: 0.9969999999945982,2026-05-03,1,1777796010,1777796010
baseline_v1,price out of bounds: 0.9969999999949104,2026-05-03,1,1777793020,1777793020
baseline_v1,price out of bounds: 0.9969999999957956,2026-05-03,1,1777796000,1777796000
baseline_v1,price out of bounds: 0.9969999999959549,2026-05-02,1,1777757274,1777757274
baseline_v1,price out of bounds: 0.9969999999961704,2026-05-03,1,1777801414,1777801414
baseline_v1,price out of bounds: 0.9969999999962045,2026-05-03,1,1777779756,1777779756
baseline_v1,price out of bounds: 0.996999999996348,2026-05-03,1,1777772618,1777772618
baseline_v1,price out of bounds: 0.9969999999964645,2026-05-03,1,1777791460,1777791460
baseline_v1,price out of bounds: 0.9969999999964895,2026-05-03,1,1777772618,1777772618
baseline_v1,price out of bounds: 0.9969999999969056,2026-05-03,1,1777787852,1777787852
baseline_v1,price out of bounds: 0.9969999999976451,2026-05-03,1,1777771650,1777771650
baseline_v1,price out of bounds: 0.9969999999985878,2026-05-03,1,1777796040,1777796040
baseline_v1,price out of bounds: 0.9969999999990445,2026-05-03,1,1777788766,1777788766
baseline_v1,price out of bounds: 0.9969999999994144,2026-05-03,1,1777796930,1777796930
baseline_v1,price out of bounds: 0.9969999999995195,2026-05-03,1,1777789686,1777789686
baseline_v1,price out of bounds: 0.997001998001998,2026-05-03,1,1777799376,1777799376
baseline_v1,price out of bounds: 0.9970029959970289,2026-05-02,1,1777760848,1777760848
baseline_v1,price out of bounds: 0.9971557560951289,2026-05-03,1,1777788850,1777788850
baseline_v1,price out of bounds: 0.99718276580959,2026-05-03,1,1777807504,1777807504
baseline_v1,price out of bounds: 0.997197,2026-05-02,1,1777763514,1777763514
baseline_v1,price out of bounds: 0.9972415169660679,2026-05-03,1,1777792394,1777792394
baseline_v1,price out of bounds: 0.9972457389635316,2026-05-03,1,1777772582,1777772582
baseline_v1,price out of bounds: 0.9973351063829787,2026-05-03,1,1777792136,1777792136
baseline_v1,price out of bounds: 0.997512767614677,2026-05-02,1,1777759962,1777759962
baseline_v1,price out of bounds: 0.9975465340763967,2026-05-03,1,1777777926,1777777926
baseline_v1,price out of bounds: 0.9975936550793115,2026-05-03,1,1777788854,1777788854
baseline_v1,price out of bounds: 0.997597258347979,2026-05-03,1,1777805930,1777805930
baseline_v1,price out of bounds: 0.9976597347799879,2026-05-03,1,1777798716,1777798716
baseline_v1,price out of bounds: 0.9977142211055277,2026-05-03,1,1777794174,1777794174
baseline_v1,price out of bounds: 0.9977365325805693,2026-05-02,1,1777758118,1777758118
baseline_v1,price out of bounds: 0.9977586066408637,2026-05-03,1,1777789756,1777789756
baseline_v1,price out of bounds: 0.9978050370429619,2026-05-03,1,1777792116,1777792116
baseline_v1,price out of bounds: 0.9978129683972701,2026-05-03,1,1777795134,1777795134
baseline_v1,price out of bounds: 0.9978355585150658,2026-05-03,1,1777778936,1777778936
baseline_v1,price out of bounds: 0.9978548698657991,2026-05-03,1,1777792378,1777792378
baseline_v1,price out of bounds: 0.9978614243077433,2026-05-03,1,1777771676,1777771676
baseline_v1,price out of bounds: 0.9978706769491171,2026-05-03,1,1777804990,1777804990
baseline_v1,price out of bounds: 0.99787475,2026-05-03,1,1777768074,1777768074
baseline_v1,price out of bounds: 0.9979445229776225,2026-05-03,1,1777793284,1777793284
baseline_v1,price out of bounds: 0.9979596928982726,2026-05-03,1,1777800486,1777800486
baseline_v1,price out of bounds: 0.9979916454495897,2026-05-03,1,1777798684,1777798684
baseline_v1,price out of bounds: 0.9979943152209958,2026-05-02,1,1777754498,1777754498
baseline_v1,price out of bounds: 0.9979956511234598,2026-05-03,1,1777790546,1777790546
baseline_v1,price out of bounds: 0.9979991057127733,2026-05-03,1,1777798674,1777798674
baseline_v1,price out of bounds: 0.9979993919871273,2026-05-03,1,1777798706,1777798706
baseline_v1,price out of bounds: 0.9979995079857505,2026-05-03,1,1777797810,1777797810
baseline_v1,price out of bounds: 0.9979998612536102,2026-05-03,1,1777803886,1777803886
baseline_v1,price out of bounds: 0.9979998746511823,2026-05-03,1,1777795966,1777795966
baseline_v1,price out of bounds: 0.9979999093619457,2026-05-03,1,1777790588,1777790588
baseline_v1,price out of bounds: 0.997999931061225,2026-05-02,1,1777753668,1777753668
baseline_v1,price out of bounds: 0.9979999454842462,2026-05-03,1,1777792368,1777792368
baseline_v1,price out of bounds: 0.9979999512298044,2026-05-03,1,1777801444,1777801444
baseline_v1,price out of bounds: 0.9979999841737262,2026-05-03,1,1777793038,1777793038
baseline_v1,price out of bounds: 0.9979999862449561,2026-05-03,1,1777804098,1777804098
baseline_v1,price out of bounds: 0.9979999948778596,2026-05-02,1,1777752690,1777752690
baseline_v1,price out of bounds: 0.9979999955996471,2026-05-03,1,1777804778,1777804778
baseline_v1,price out of bounds: 0.9980109863864342,2026-05-02,1,1777759964,1777759964
